log_msg_len,type_id,timestamp,Version,Number of SubPackets,SubPacket ID,SubPacket Version,SubPacket Size,E-ARFCN,Num-of-cells,Physical Cell ID,Serving Cell Index,Is Serving Cell,Current SFN,Current Subframe Number,RSRP Rx[0],RSRP Rx[1],RSRP,RSRQ Rx[0],RSRQ Rx[1],RSRQ
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:45.070880,1,1,25,36,524,66586,1,349,PCell,1,358,3,-111.8125,-112.0625,-111.8125,-12.5625,-11.6875,-12.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:45.081451,1,1,25,36,524,66586,1,349,PCell,1,359,3,-111.6875,-111.9375,-111.6875,-12.5625,-12.9375,-12.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.466729,1,1,25,36,524,977,1,202,PCell,1,765,8,-120.4375,-117.6875,-117.6875,-15.125,-15.5,-15.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.476702,1,1,25,36,524,977,1,202,PCell,1,766,8,-120.5625,-117.25,-117.25,-17.5625,-16.4375,-17.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.486725,1,1,25,36,524,977,1,202,PCell,1,767,8,-120.8125,-117.0,-117.0,-13.4375,-11.125,-13.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.496727,1,1,25,36,524,977,1,202,PCell,1,768,8,-120.9375,-116.5625,-116.5625,-13.6875,-11.125,-13.6875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.506732,1,1,25,36,524,977,1,202,PCell,1,769,8,-121.0,-116.3125,-116.3125,-18.5625,-17.0,-18.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.516707,1,1,25,36,524,977,1,202,PCell,1,770,8,-120.75,-115.9375,-115.9375,-14.25,-11.625,-14.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.526334,1,1,25,36,524,977,1,202,PCell,1,771,8,-120.8125,-116.0,-116.0,-15.125,-13.25,-15.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.536719,1,1,25,36,524,977,1,202,PCell,1,772,8,-120.6875,-115.9375,-115.9375,-16.125,-14.0,-16.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.546737,1,1,25,36,524,977,1,202,PCell,1,773,8,-120.6875,-116.0625,-116.0625,-15.25,-12.8125,-15.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.556707,1,1,25,36,524,977,1,202,PCell,1,774,8,-120.3125,-116.0625,-116.0625,-15.125,-12.5,-15.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.566731,1,1,25,36,524,977,1,202,PCell,1,775,8,-120.4375,-116.3125,-116.3125,-15.5625,-13.75,-15.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.576721,1,1,25,36,524,977,1,202,PCell,1,776,8,-120.3125,-116.5625,-116.5625,-12.5,-10.375,-12.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.586743,1,1,25,36,524,977,1,202,PCell,1,777,8,-120.3125,-116.9375,-116.9375,-13.1875,-13.0625,-13.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.596717,1,1,25,36,524,977,1,202,PCell,1,778,8,-120.1875,-117.3125,-117.3125,-14.75,-12.5625,-14.75
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.606768,1,1,25,36,524,977,1,202,PCell,1,779,8,-120.125,-117.875,-117.875,-14.8125,-13.5625,-14.8125
