log_msg_len,type_id,timestamp,Version,Serving Cell ID,Starting Subframe Number,Starting System Frame Number,UE Category,Num DL HARQ,TM Mode,C_RNTI,Carrier Index,Number of Records,Records,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.128121,126,349,0,288,0,8,4,7382,PCC,7,,0,1,C-RNTI,0,2,,Pass,1,First,0,3136,1,2,8,12032,0,1,0,16,16,6 bit LLR,533,0.521,0,Pass,1,First,0,3904,1,2,8,18048,1,1,0,16,16,6 bit LLR,443,0.433,0,1,6,C-RNTI,0,2,,Pass,0,First,0,4288,1,2,8,14336,0,1,0,16,16,6 bit LLR,612,0.598,0,Pass,0,First,0,4608,1,2,8,21504,1,1,0,16,16,6 bit LLR,438,0.428,0,2,5,C-RNTI,0,2,,Pass,1,First,0,3136,1,2,8,11136,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,1,First,0,3904,1,2,8,16704,1,1,0,16,16,6 bit LLR,478,0.467,0,3,7,C-RNTI,0,2,,Pass,1,First,0,5184,1,2,8,18432,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,5952,1,2,8,27648,1,1,0,16,16,6 bit LLR,440,0.430,0,4,3,C-RNTI,0,2,,Pass,1,First,0,4608,1,2,8,16384,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,Second,2,5760,1,2,8,24576,1,1,1,16,16,6 bit LLR,480,0.469,1,5,4,C-RNTI,0,2,,Pass,1,First,0,5760,0,1,8,10048,0,1,0,16,16,6 bit LLR,587,0.573,0,Pass,1,First,0,3264,1,2,8,15072,1,1,0,16,16,6 bit LLR,443,0.433,0,6,0,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,16384,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,5184,1,2,8,24576,1,1,0,16,16,6 bit LLR,432,0.422,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.135180,126,349,7,288,0,8,4,7382,PCC,7,,0,2,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,16384,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,1,First,0,5184,1,2,8,24576,1,1,0,16,16,6 bit LLR,432,0.422,0,1,1,C-RNTI,0,2,,Pass,0,First,0,4160,1,2,8,14848,0,1,0,16,16,6 bit LLR,573,0.560,0,Pass,0,First,0,4992,1,2,8,14848,1,1,0,16,16,6 bit LLR,688,0.672,0,2,6,C-RNTI,0,2,,Pass,1,First,0,4288,1,2,8,14336,0,1,0,16,16,6 bit LLR,612,0.598,0,Pass,1,First,0,4608,1,2,8,21504,1,1,0,16,16,6 bit LLR,438,0.428,0,3,5,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,15872,0,1,0,16,16,6 bit LLR,594,0.580,0,Pass,0,First,0,5184,1,2,8,23808,1,1,0,16,16,6 bit LLR,445,0.435,0,4,7,C-RNTI,0,2,,Pass,0,First,0,4160,1,2,8,16384,0,1,0,16,16,6 bit LLR,520,0.508,0,Pass,1,First,0,5184,1,2,8,24576,1,1,0,16,16,6 bit LLR,432,0.422,0,5,3,C-RNTI,0,2,,Pass,0,First,0,4288,1,2,8,14336,0,1,0,16,16,6 bit LLR,612,0.598,0,Pass,1,First,0,4608,1,2,8,21504,1,1,0,16,16,6 bit LLR,438,0.428,0,6,4,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,16384,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,5760,1,2,8,24576,1,1,0,16,16,6 bit LLR,480,0.469,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.142061,126,349,4,289,0,8,4,7382,PCC,7,,0,0,C-RNTI,0,2,,Fail,1,First,0,3904,1,2,8,18432,0,1,0,16,16,6 bit LLR,433,0.423,0,Fail,1,First,0,3904,1,2,8,18432,1,1,0,16,16,6 bit LLR,433,0.423,0,1,2,C-RNTI,0,2,,Pass,1,First,0,4928,2,3,8,24384,0,1,0,16,16,6 bit LLR,620,0.605,0,Pass,0,First,0,4928,2,3,8,24384,1,1,0,16,16,6 bit LLR,620,0.605,0,2,1,C-RNTI,0,2,,Pass,1,First,0,5312,2,3,8,26624,0,1,0,16,16,6 bit LLR,612,0.598,0,Pass,1,First,0,5696,2,3,8,39936,1,1,0,16,16,6 bit LLR,438,0.428,0,3,6,C-RNTI,0,2,,Pass,0,First,0,4224,2,3,8,22528,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,4736,2,3,8,33792,1,1,0,16,16,6 bit LLR,430,0.420,0,4,5,C-RNTI,0,2,,Pass,1,First,0,5312,2,3,8,26624,0,1,0,16,16,6 bit LLR,612,0.598,0,Pass,1,First,0,5696,2,3,8,39936,1,1,0,16,16,6 bit LLR,438,0.428,0,5,7,C-RNTI,0,2,,Pass,1,First,0,4032,1,2,8,14336,0,1,0,16,16,6 bit LLR,576,0.562,0,Fail,0,First,0,5184,1,2,8,21504,1,1,0,16,16,6 bit LLR,493,0.481,0,6,3,C-RNTI,0,2,,Fail,1,First,0,5184,1,2,8,21504,0,1,0,16,16,6 bit LLR,493,0.481,0,Pass,0,First,0,4288,1,2,8,14336,1,1,0,16,16,6 bit LLR,612,0.598,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.149178,126,349,1,290,0,8,4,7382,PCC,7,,0,4,C-RNTI,0,2,,Pass,1,First,0,5312,2,3,8,26624,0,1,0,16,16,6 bit LLR,612,0.598,0,Pass,1,First,0,5696,2,3,8,39936,1,1,0,16,16,6 bit LLR,438,0.428,0,1,0,C-RNTI,0,2,,Pass,1,Second,2,3904,1,2,8,18432,0,1,0,16,16,6 bit LLR,433,0.423,1,Pass,1,Second,2,3904,1,2,8,18432,1,1,1,16,16,6 bit LLR,433,0.423,1,2,2,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,24576,0,1,0,16,16,6 bit LLR,616,0.602,0,Pass,1,First,0,5312,2,3,8,36864,1,1,0,16,16,6 bit LLR,442,0.432,0,3,1,C-RNTI,0,2,,Pass,0,First,0,5312,2,3,8,26624,0,1,0,16,16,6 bit LLR,612,0.598,0,Pass,0,First,0,5312,2,3,8,26624,1,1,0,16,16,6 bit LLR,612,0.598,0,4,6,C-RNTI,0,2,,Pass,1,First,0,3648,1,2,8,11040,0,1,0,16,16,6 bit LLR,676,0.660,0,Pass,1,First,0,3648,1,2,8,11040,1,1,0,16,16,6 bit LLR,676,0.660,0,5,5,C-RNTI,0,2,,Pass,0,First,0,5568,1,2,8,18432,0,1,0,16,16,6 bit LLR,618,0.604,0,Pass,0,First,0,5568,1,2,8,18432,1,1,0,16,16,6 bit LLR,618,0.604,0,6,7,C-RNTI,0,2,,Pass,0,First,0,3648,1,2,8,12992,0,1,0,16,16,6 bit LLR,575,0.562,0,Pass,0,Second,2,5184,1,2,8,19488,1,1,1,16,16,6 bit LLR,544,0.531,1,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.156309,126,349,8,290,0,8,4,7382,PCC,7,,0,3,C-RNTI,0,2,,Pass,1,Second,2,5184,1,2,8,21504,0,1,0,16,16,6 bit LLR,493,0.481,1,Pass,1,First,0,4288,1,2,8,14336,1,1,0,16,16,6 bit LLR,612,0.598,0,1,4,C-RNTI,0,2,,Pass,0,First,0,3648,1,2,8,11136,0,1,0,16,16,6 bit LLR,670,0.654,0,Pass,0,First,0,3520,1,2,8,11136,1,1,0,16,16,6 bit LLR,647,0.632,0,2,0,C-RNTI,0,2,,Pass,0,First,0,4992,1,2,8,16128,0,1,0,16,16,6 bit LLR,633,0.618,0,Pass,0,First,0,4992,1,2,8,16128,1,1,0,16,16,6 bit LLR,633,0.618,0,3,2,C-RNTI,0,2,,Pass,1,First,0,5184,1,2,8,18432,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,5568,1,2,8,18432,1,1,0,16,16,6 bit LLR,618,0.604,0,4,1,C-RNTI,0,2,,Fail,1,First,0,5184,1,2,8,24576,0,1,0,16,16,6 bit LLR,432,0.422,0,Pass,1,First,0,5184,1,2,8,24576,1,1,0,16,16,6 bit LLR,432,0.422,0,5,6,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,16704,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,First,0,5184,1,2,8,16704,1,1,0,16,16,6 bit LLR,635,0.620,0,6,5,C-RNTI,0,2,,Pass,1,First,0,3520,1,2,8,12288,0,1,0,16,16,6 bit LLR,586,0.572,0,Pass,1,First,0,3904,1,2,8,18432,1,1,0,16,16,6 bit LLR,433,0.423,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.163119,126,349,5,291,0,8,4,7382,PCC,7,,0,7,C-RNTI,0,2,,Pass,1,First,0,4608,1,2,8,17856,0,1,0,16,16,6 bit LLR,528,0.516,0,Pass,1,First,0,5952,1,2,8,26784,1,1,0,16,16,6 bit LLR,455,0.444,0,1,3,C-RNTI,0,2,,Fail,0,First,0,5184,1,2,8,24576,0,1,0,16,16,6 bit LLR,432,0.422,0,Pass,0,First,0,5184,1,2,8,24576,1,1,0,16,16,6 bit LLR,432,0.422,0,2,4,C-RNTI,0,2,,Pass,1,First,0,4608,1,2,8,16704,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,1,First,0,5184,1,2,8,16704,1,1,0,16,16,6 bit LLR,635,0.620,0,3,0,C-RNTI,0,2,,Fail,1,First,0,5184,1,2,8,24576,0,1,0,16,16,6 bit LLR,432,0.422,0,Fail,1,First,0,5760,1,2,8,24576,1,1,0,16,16,6 bit LLR,480,0.469,0,4,2,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,21504,0,1,0,16,16,6 bit LLR,438,0.428,0,Pass,1,First,0,3648,1,2,8,14336,1,1,0,16,16,6 bit LLR,521,0.509,0,5,1,C-RNTI,0,2,,Pass,1,Second,2,5184,1,2,8,23808,0,1,0,16,16,6 bit LLR,445,0.435,1,Pass,0,First,0,4608,1,2,8,15872,1,1,0,16,16,6 bit LLR,594,0.580,0,6,6,C-RNTI,0,2,,Pass,1,First,0,5184,1,2,8,18560,0,1,0,16,16,6 bit LLR,572,0.559,0,Pass,1,First,0,5184,1,2,8,18560,1,1,0,16,16,6 bit LLR,572,0.559,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.170242,126,349,2,292,0,8,4,7382,PCC,7,,0,5,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,26624,0,1,0,16,16,6 bit LLR,568,0.555,0,Pass,0,First,0,5312,2,3,8,26624,1,1,0,16,16,6 bit LLR,612,0.598,0,1,7,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,16384,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,5760,1,2,8,24576,1,1,0,16,16,6 bit LLR,480,0.469,0,2,3,C-RNTI,0,2,,Pass,0,Second,2,5184,1,2,8,24576,0,1,1,16,16,6 bit LLR,432,0.422,1,Fail,1,First,0,4992,1,2,8,16384,1,1,0,16,16,6 bit LLR,624,0.609,0,3,4,C-RNTI,0,2,,Fail,0,First,0,4288,1,2,8,14144,0,1,0,16,16,6 bit LLR,620,0.605,0,Pass,0,First,0,4608,1,2,8,21216,1,1,0,16,16,6 bit LLR,444,0.434,0,4,0,C-RNTI,0,2,,Pass,1,Second,2,5184,1,2,8,24576,0,1,0,16,16,6 bit LLR,432,0.422,1,Pass,1,Second,2,5760,1,2,8,24576,1,1,0,16,16,6 bit LLR,480,0.469,1,5,2,C-RNTI,0,2,,Pass,1,First,0,4224,2,3,8,22528,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,4736,2,3,8,33792,1,1,0,16,16,6 bit LLR,430,0.420,0,6,1,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,26624,0,1,0,16,16,6 bit LLR,568,0.555,0,Pass,1,First,0,5312,2,3,8,26624,1,1,0,16,16,6 bit LLR,612,0.598,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.177064,126,349,9,292,0,8,4,7382,PCC,7,,0,6,C-RNTI,0,2,,Pass,0,First,0,5760,1,2,8,20480,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,6144,1,2,8,20480,1,1,0,16,16,6 bit LLR,614,0.600,0,1,5,C-RNTI,0,2,,Fail,1,First,0,4608,1,2,8,21120,0,1,0,16,16,6 bit LLR,446,0.436,0,Pass,1,First,0,4288,1,2,8,14080,1,1,0,16,16,6 bit LLR,623,0.608,0,2,7,C-RNTI,0,2,,Pass,1,First,0,4992,3,4,8,34816,0,1,0,16,16,6 bit LLR,587,0.573,0,Pass,1,First,0,5568,3,4,8,52224,1,1,0,16,16,6 bit LLR,436,0.426,0,3,3,C-RNTI,0,2,,Pass,1,First,0,3648,1,2,8,16384,0,1,0,16,16,6 bit LLR,456,0.445,0,Pass,1,Second,2,4992,1,2,8,16384,1,1,0,16,16,6 bit LLR,624,0.609,1,4,4,C-RNTI,0,2,,Pass,0,Second,2,4288,1,2,8,14336,0,1,0,16,16,6 bit LLR,612,0.598,1,Pass,1,First,0,4608,1,2,8,21504,1,1,0,16,16,6 bit LLR,438,0.428,0,5,0,C-RNTI,0,2,,Pass,0,First,0,5888,2,3,8,34816,0,1,0,16,16,6 bit LLR,519,0.507,0,Pass,0,First,0,5568,3,4,8,52224,1,1,0,16,16,6 bit LLR,436,0.426,0,6,2,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,24096,0,1,0,16,16,6 bit LLR,579,0.565,0,Pass,1,First,0,5312,2,3,8,36144,1,1,0,16,16,6 bit LLR,451,0.440,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:14.865184,126,349,7,861,0,8,4,7382,PCC,7,,0,3,C-RNTI,0,2,,Pass,1,Second,2,5760,1,2,8,22272,0,1,1,16,16,6 bit LLR,529,0.517,1,Pass,1,First,0,3648,1,2,8,14848,1,1,0,16,16,6 bit LLR,503,0.491,0,1,4,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,22272,0,1,0,16,16,6 bit LLR,679,0.663,0,Pass,1,First,0,6144,1,2,8,22272,1,1,0,16,16,6 bit LLR,564,0.551,0,2,2,C-RNTI,0,2,,Pass,1,First,0,4224,2,3,8,20416,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,First,0,5760,1,2,8,20416,1,1,0,16,16,6 bit LLR,577,0.563,0,3,5,C-RNTI,0,2,,Pass,1,First,0,4928,2,3,8,22848,0,1,0,16,16,6 bit LLR,662,0.646,0,Pass,0,First,0,4544,2,3,8,22848,1,1,0,16,16,6 bit LLR,610,0.596,0,4,6,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,24128,0,1,0,16,16,6 bit LLR,627,0.612,0,Pass,1,First,0,4928,2,3,8,24128,1,1,0,16,16,6 bit LLR,627,0.612,0,5,0,C-RNTI,0,2,,Pass,1,First,0,5312,2,3,8,26624,0,1,0,16,16,6 bit LLR,612,0.598,0,Pass,1,First,0,5312,2,3,8,26624,1,1,0,16,16,6 bit LLR,612,0.598,0,6,1,C-RNTI,0,2,,Pass,1,First,0,5696,2,3,8,39936,0,1,0,16,16,6 bit LLR,438,0.428,0,Pass,1,First,0,5312,2,3,8,26624,1,1,0,16,16,6 bit LLR,612,0.598,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:14.872013,126,349,4,862,0,8,4,7382,PCC,7,,0,7,C-RNTI,0,2,,Pass,0,First,0,5696,2,3,8,39936,0,1,0,16,16,6 bit LLR,438,0.428,0,Pass,0,First,0,5312,2,3,8,26624,1,1,0,16,16,6 bit LLR,612,0.598,0,1,3,C-RNTI,0,2,,Pass,0,First,0,3904,1,2,8,18432,0,1,0,16,16,6 bit LLR,433,0.423,0,Pass,0,First,0,3904,1,2,8,18432,1,1,0,16,16,6 bit LLR,433,0.423,0,2,4,C-RNTI,0,2,,Pass,1,First,0,5568,1,2,8,18432,0,1,0,16,16,6 bit LLR,618,0.604,0,Pass,0,First,0,5568,1,2,8,18432,1,1,0,16,16,6 bit LLR,618,0.604,0,3,2,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,21504,0,1,0,16,16,6 bit LLR,438,0.428,0,Fail,1,First,0,4608,1,2,8,21504,1,1,0,16,16,6 bit LLR,438,0.428,0,4,5,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,21504,0,1,0,16,16,6 bit LLR,438,0.428,0,Pass,1,First,0,4608,1,2,8,21504,1,1,0,16,16,6 bit LLR,438,0.428,0,5,6,C-RNTI,0,2,,Pass,1,First,0,5184,1,2,8,24576,0,1,0,16,16,6 bit LLR,432,0.422,0,Pass,0,First,0,5184,1,2,8,24576,1,1,0,16,16,6 bit LLR,432,0.422,0,6,0,C-RNTI,0,2,,Pass,0,First,0,5312,2,3,8,25088,0,1,0,16,16,6 bit LLR,650,0.635,0,Pass,0,First,0,5312,2,3,8,25088,1,1,0,16,16,6 bit LLR,650,0.635,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:14.879165,126,349,1,863,0,8,4,7382,PCC,7,,0,1,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,24576,0,1,0,16,16,6 bit LLR,616,0.602,0,Pass,0,First,0,5312,2,3,8,36864,1,1,0,16,16,6 bit LLR,442,0.432,0,1,7,C-RNTI,0,2,,Pass,1,First,0,5696,2,3,8,39936,0,1,0,16,16,6 bit LLR,438,0.428,0,Pass,1,First,0,5696,2,3,8,39936,1,1,0,16,16,6 bit LLR,438,0.428,0,2,3,C-RNTI,0,2,,Pass,1,First,0,5312,2,3,8,36864,0,1,0,16,16,6 bit LLR,442,0.432,0,Pass,1,First,0,4928,2,3,8,24576,1,1,0,16,16,6 bit LLR,616,0.602,0,3,4,C-RNTI,0,2,,Pass,0,First,0,5376,3,4,8,46080,0,1,0,16,16,6 bit LLR,477,0.466,0,Pass,1,First,0,4992,3,4,8,46080,1,1,0,16,16,6 bit LLR,443,0.433,0,4,2,C-RNTI,0,2,,Pass,1,First,0,4608,1,2,8,21360,0,1,0,16,16,6 bit LLR,441,0.431,0,Pass,1,Second,2,4608,1,2,8,21360,1,1,0,16,16,6 bit LLR,441,0.431,1,5,5,C-RNTI,0,2,,Fail,1,First,0,3904,1,2,8,18432,0,1,0,16,16,6 bit LLR,433,0.423,0,Pass,0,First,0,3904,1,2,8,18432,1,1,0,16,16,6 bit LLR,433,0.423,0,6,6,C-RNTI,0,2,,Fail,0,First,0,5376,3,4,8,46080,0,1,0,16,16,6 bit LLR,477,0.466,0,Pass,1,First,0,6144,2,3,8,30720,1,1,0,16,16,6 bit LLR,614,0.600,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:14.886278,126,349,8,863,0,8,4,7382,PCC,7,,0,0,C-RNTI,0,2,,Pass,1,First,0,5312,2,3,8,36864,0,1,0,16,16,6 bit LLR,442,0.432,0,Pass,1,First,0,5312,2,3,8,36864,1,1,0,16,16,6 bit LLR,442,0.432,0,1,1,C-RNTI,0,2,,Fail,1,First,0,5312,2,3,8,33792,0,1,0,16,16,6 bit LLR,482,0.471,0,Pass,1,First,0,4736,2,3,8,33792,1,1,0,16,16,6 bit LLR,430,0.420,0,2,7,C-RNTI,0,2,,Pass,0,First,0,5696,2,3,8,38016,0,1,0,16,16,6 bit LLR,460,0.449,0,Pass,0,First,0,5312,2,3,8,25344,1,1,0,16,16,6 bit LLR,643,0.628,0,3,3,C-RNTI,0,2,,Pass,0,First,0,4352,2,3,8,30720,0,1,0,16,16,6 bit LLR,435,0.425,0,Pass,0,First,0,4352,2,3,8,30720,1,1,0,16,16,6 bit LLR,435,0.425,0,4,4,C-RNTI,0,2,,Pass,1,First,0,4352,2,3,8,30720,0,1,0,16,16,6 bit LLR,435,0.425,0,Pass,0,First,0,6144,1,2,8,20480,1,1,0,16,16,6 bit LLR,614,0.600,0,5,2,C-RNTI,0,2,,Pass,0,First,0,4352,2,3,8,30720,0,1,0,16,16,6 bit LLR,435,0.425,0,Pass,0,First,0,4352,2,3,8,30720,1,1,0,16,16,6 bit LLR,435,0.425,0,6,5,C-RNTI,0,2,,Pass,1,Second,2,3904,1,2,8,18432,0,1,0,16,16,6 bit LLR,433,0.423,1,Pass,1,First,0,4416,1,2,8,18432,1,1,0,16,16,6 bit LLR,490,0.479,0,,,,,,
