log_msg_len,type_id,timestamp,Version,Number of SubPackets,SubPacket ID,SubPacket Version,SubPacket Size,E-ARFCN,Num-of-cells,Physical Cell ID,Serving Cell Index,Is Serving Cell,Current SFN,Current Subframe Number,RSRP Rx[0],RSRP Rx[1],RSRP,RSRQ Rx[0],RSRQ Rx[1],RSRQ
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.972517,1,1,25,36,524,66586,1,349,PCell,1,933,4,-109.4375,-117.375,-109.4375,-13.875,-15.0,-13.875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.972517,1,1,25,36,524,977,1,202,1_SCell,1,933,4,-115.5,-113.5625,-113.5625,-19.375,-18.375,-19.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.982520,1,1,25,36,524,66586,1,349,PCell,1,934,4,-109.8125,-117.375,-109.8125,-13.375,-14.125,-13.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.982520,1,1,25,36,524,977,1,202,1_SCell,1,934,4,-115.25,-112.8125,-112.8125,-18.5625,-15.5625,-18.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.991839,1,1,25,36,524,66586,1,349,PCell,1,935,4,-110.25,-117.5,-110.25,-13.875,-14.75,-13.875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.991839,1,1,25,36,524,977,1,202,1_SCell,1,935,4,-114.9375,-112.1875,-112.1875,-18.625,-16.5625,-18.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.002518,1,1,25,36,524,66586,1,349,PCell,1,936,4,-110.5,-117.5,-110.5,-14.125,-14.75,-14.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.002518,1,1,25,36,524,977,1,202,1_SCell,1,936,4,-114.5625,-111.5625,-111.5625,-18.25,-15.375,-18.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.012513,1,1,25,36,524,66586,1,349,PCell,1,937,4,-110.8125,-117.625,-110.8125,-14.75,-15.125,-14.75
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.012513,1,1,25,36,524,977,1,202,1_SCell,1,937,4,-114.5,-111.25,-111.25,-17.0625,-13.0,-17.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.022511,1,1,25,36,524,66586,1,349,PCell,1,938,4,-111.5625,-118.125,-111.5625,-11.625,-12.6875,-11.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.022511,1,1,25,36,524,977,1,202,1_SCell,1,938,4,-115.125,-112.25,-112.25,-15.875,-10.6875,-15.875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.032508,1,1,25,36,524,66586,1,349,PCell,1,939,4,-111.8125,-118.1875,-111.8125,-15.75,-15.75,-15.75
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.032508,1,1,25,36,524,977,1,202,1_SCell,1,939,4,-115.0,-112.1875,-112.1875,-19.25,-17.625,-19.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.042518,1,1,25,36,524,66586,1,349,PCell,1,940,4,-111.6875,-118.0625,-111.6875,-15.125,-14.6875,-15.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.042518,1,1,25,36,524,977,1,202,1_SCell,1,940,4,-114.625,-111.75,-111.75,-17.375,-13.75,-17.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.052538,1,1,25,36,524,66586,1,349,PCell,1,941,4,-111.75,-118.0625,-111.75,-16.0625,-15.8125,-16.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.052538,1,1,25,36,524,977,1,202,1_SCell,1,941,4,-115.0,-112.4375,-112.4375,-18.375,-14.3125,-18.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.062522,1,1,25,36,524,66586,1,349,PCell,1,942,4,-111.9375,-118.1875,-111.9375,-11.3125,-13.1875,-11.3125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.062522,1,1,25,36,524,977,1,202,1_SCell,1,942,4,-115.375,-113.0625,-113.0625,-15.5,-10.125,-15.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.072509,1,1,25,36,524,66586,1,349,PCell,1,943,4,-112.375,-118.5,-112.375,-13.3125,-13.75,-13.3125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.072509,1,1,25,36,524,977,1,202,1_SCell,1,943,4,-116.0,-113.625,-113.625,-18.3125,-15.625,-18.3125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.082515,1,1,25,36,524,66586,1,349,PCell,1,944,4,-112.5625,-118.625,-112.5625,-14.375,-14.5625,-14.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.082515,1,1,25,36,524,977,1,202,1_SCell,1,944,4,-116.375,-114.0625,-114.0625,-16.625,-13.1875,-16.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.092529,1,1,25,36,524,66586,1,349,PCell,1,945,4,-112.6875,-118.75,-112.6875,-15.0,-15.4375,-15.0
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.092529,1,1,25,36,524,977,1,202,1_SCell,1,945,4,-116.75,-114.4375,-114.4375,-18.0,-14.5625,-18.0
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.102513,1,1,25,36,524,66586,1,349,PCell,1,946,4,-112.5,-118.625,-112.5,-12.1875,-13.5,-12.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.102513,1,1,25,36,524,977,1,202,1_SCell,1,946,4,-116.6875,-114.3125,-114.3125,-16.375,-10.8125,-16.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:21.078282,1,1,25,36,524,66586,1,349,PCell,1,220,0,-112.0,-119.3125,-112.0,-10.75,-13.125,-10.75
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:21.078282,1,1,25,36,524,977,1,202,1_SCell,1,220,0,-114.8125,-112.9375,-112.9375,-16.25,-14.4375,-16.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:21.088250,1,1,25,36,524,66586,1,349,PCell,1,221,0,-112.25,-119.4375,-112.25,-13.25,-14.625,-13.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:21.088250,1,1,25,36,524,977,1,202,1_SCell,1,221,0,-115.0625,-113.25,-113.25,-16.9375,-15.75,-16.9375
